id,molecule_chembl_id,MW,LogP,NumHDonors,NumHAcceptors,Druglikeness
2491,CHEMBL2147460,444.66700000000014,6.331800000000007,2.0,4.0,0.0
2492,CHEMBL2147462,472.7210000000002,7.112000000000007,2.0,4.0,0.0
2493,CHEMBL2147461,458.6940000000002,6.721900000000007,2.0,4.0,0.0
2494,CHEMBL2160227,531.6960000000003,8.792100000000003,0.0,4.0,0.0
2495,CHEMBL2160226,618.7740000000002,8.818720000000004,1.0,6.0,0.0
2496,CHEMBL2160223,646.8720000000005,9.5127,0.0,6.0,0.0
2497,CHEMBL2160225,660.8550000000004,8.503100000000005,0.0,7.0,0.0
2498,CHEMBL2160221,616.8460000000003,9.6339,0.0,5.0,0.0
2499,CHEMBL2160220,631.8160000000001,11.098499999999987,0.0,4.0,0.0
2500,CHEMBL2160224,646.8720000000005,9.5127,0.0,6.0,0.0
2501,CHEMBL2160222,616.8460000000003,9.6339,0.0,5.0,0.0
2502,CHEMBL2160217,581.7560000000003,9.945299999999996,0.0,4.0,0.0
2503,CHEMBL2160228,545.7230000000003,9.10052,0.0,4.0,0.0
2504,CHEMBL2160213,399.53400000000016,6.780900000000006,0.0,3.0,0.0
2505,CHEMBL258893,348.37800000000016,3.7166000000000032,0.0,4.0,1.0
2506,CHEMBL2163795,352.41000000000014,3.384800000000002,0.0,4.0,1.0
2507,CHEMBL2181440,475.58900000000034,4.973000000000004,2.0,7.0,1.0
2508,CHEMBL2181438,503.6430000000004,5.671520000000006,2.0,7.0,0.0
2509,CHEMBL2181437,475.58900000000034,4.973000000000005,2.0,7.0,1.0
2510,CHEMBL2181435,447.53500000000025,4.192800000000003,2.0,7.0,1.0
2511,CHEMBL2181433,489.6160000000004,5.3631000000000055,2.0,7.0,0.0
2512,CHEMBL2181432,475.58900000000034,4.973000000000005,2.0,7.0,1.0
2513,CHEMBL2181431,461.5620000000003,4.582900000000003,2.0,7.0,1.0
2514,CHEMBL2181430,447.53500000000025,4.192800000000003,2.0,7.0,1.0
2515,CHEMBL2206900,447.3650000000003,7.288500000000004,1.0,3.0,0.0
2516,CHEMBL2206899,447.3650000000003,7.288500000000004,1.0,3.0,0.0
2517,CHEMBL2206898,423.47200000000026,5.889900000000004,1.0,5.0,0.0
2518,CHEMBL2206897,468.5530000000004,6.007500000000006,1.0,6.0,0.0
2519,CHEMBL2206896,438.5270000000003,5.998900000000005,1.0,5.0,0.0
2520,CHEMBL2206895,424.5000000000003,5.695900000000004,2.0,5.0,0.0
2521,CHEMBL2206894,408.5010000000003,5.990300000000005,1.0,4.0,0.0
2522,CHEMBL2206893,394.4740000000003,5.687300000000003,2.0,4.0,0.0
2523,CHEMBL2206892,392.5020000000003,6.290120000000005,1.0,3.0,0.0
2524,CHEMBL2206891,378.47500000000025,5.9817000000000045,1.0,3.0,0.0
2525,CHEMBL2238007,391.3960000000002,5.663400000000003,1.0,3.0,0.0
2526,CHEMBL2238006,377.36900000000014,5.469000000000003,1.0,3.0,0.0
2527,CHEMBL2238005,357.37900000000013,5.022600000000002,1.0,3.0,0.0
2528,CHEMBL2238004,357.37900000000013,5.022600000000002,1.0,3.0,0.0
2529,CHEMBL2238003,343.35200000000015,4.632500000000002,1.0,3.0,1.0
2530,CHEMBL2238002,371.4060000000003,5.556800000000003,1.0,3.0,0.0
2531,CHEMBL2238001,357.37900000000025,5.166700000000002,1.0,3.0,0.0
2532,CHEMBL2238000,343.3520000000002,4.776600000000002,1.0,3.0,1.0
2533,CHEMBL2237999,329.32500000000016,4.386500000000002,1.0,3.0,1.0
2534,CHEMBL2237998,345368.0,5.096300000000004,1.0,3.0,0.0
2535,CHEMBL2237997,371.38700000000006,5.626300000000002,1.0,4.0,0.0
2536,CHEMBL2237996,395384.0,5.573400000000004,1.0,4.0,0.0
2537,CHEMBL2237995,444.2540000000001,6.327300000000004,1.0,3.0,0.0
2538,CHEMBL2237994,399.80300000000005,6.218200000000003,1.0,3.0,0.0
2539,CHEMBL2237993,383.34800000000007,5.703900000000003,1.0,3.0,0.0
2540,CHEMBL2237992,383348.0,5.703900000000003,1.0,3.0,0.0
2541,CHEMBL2237991,365.35800000000006,5.564800000000003,1.0,3.0,0.0
2542,CHEMBL400257,245.23399999999995,2.243099999999999,1.0,4.0,1.0
2543,CHEMBL607537,236.223,1.8188,0.0,5.0,1.0
2544,CHEMBL256497,205213.0,1.5453,1.0,3.0,0.0
2545,CHEMBL21396,259.261,3.006800000000001,0.0,5.0,1.0
2546,CHEMBL128392,424.4970000000001,4.192300000000004,1.0,6.0,1.0
2547,CHEMBL128780,544.6920000000005,7.296000000000008,1.0,6.0,0.0
2548,CHEMBL129577,558.7190000000004,7.684500000000009,1.0,6.0,0.0
2549,CHEMBL128390,531.6530000000005,6.300900000000008,1.0,7.0,0.0
2550,CHEMBL2236394,488.5840000000003,5.735600000000005,1.0,6.0,0.0
2551,CHEMBL2236393,488.62800000000016,5.963200000000007,1.0,6.0,0.0
2552,CHEMBL2234537,374.48800000000017,4.138200000000003,2.0,5.0,1.0
2553,CHEMBL2234536,403.5260000000002,4.751800000000004,2.0,5.0,1.0
2554,CHEMBL2234535,387.5270000000002,5.051620000000003,2.0,4.0,0.0
2555,CHEMBL2234534,391.4900000000002,4.882300000000003,2.0,4.0,1.0
2556,CHEMBL2234533,373.50000000000017,4.743200000000003,2.0,4.0,1.0
2557,CHEMBL2234532,393.48700000000025,3.945700000000003,2.0,6.0,1.0
2558,CHEMBL2234531,393.48700000000025,3.945700000000003,2.0,6.0,1.0
2559,CHEMBL2234530,377.4880000000002,4.245520000000004,2.0,5.0,1.0
2560,CHEMBL2234529,408.45800000000025,3.8453000000000026,2.0,7.0,1.0
2561,CHEMBL2234528,408.45800000000025,3.8453000000000026,2.0,7.0,1.0
2562,CHEMBL2234527,408.45800000000025,3.8453000000000026,2.0,7.0,1.0
2563,CHEMBL2234526,381.4510000000002,4.076200000000003,2.0,5.0,1.0
2564,CHEMBL2234525,363.4610000000002,3.9371000000000023,2.0,5.0,1.0
2565,CHEMBL2234524,404.5100000000002,4.718700000000004,1.0,5.0,1.0
2566,CHEMBL2234523,404.5100000000002,4.718700000000004,1.0,5.0,1.0
2567,CHEMBL2234522,404.5100000000003,4.718700000000003,1.0,5.0,1.0
2568,CHEMBL2234521,388.51100000000025,5.018520000000004,1.0,4.0,0.0
2569,CHEMBL2234520,419.4810000000002,4.618300000000003,1.0,6.0,1.0
2570,CHEMBL2234519,419.4810000000002,4.618300000000003,1.0,6.0,1.0
2571,CHEMBL2234518,442.48100000000017,5.728900000000005,1.0,4.0,0.0
2572,CHEMBL2234517,392.47400000000016,4.849200000000003,1.0,4.0,1.0
2573,CHEMBL2234516,374.48400000000015,4.710100000000003,1.0,4.0,1.0
2574,CHEMBL2234515,399.87800000000016,3.9524000000000026,1.0,6.0,1.0
2575,CHEMBL2234514,444.3290000000002,4.061500000000002,1.0,6.0,1.0
2576,CHEMBL2234513,395.4590000000002,3.3076000000000016,1.0,7.0,1.0
2577,CHEMBL2234512,350.4180000000001,3.5139000000000022,1.0,5.0,1.0
2578,CHEMBL2234511,409.4420000000002,3.8122000000000025,1.0,7.0,1.0
2579,CHEMBL2234845,389.4550000000002,3.775680000000003,1.0,6.0,1.0
2580,CHEMBL2234844,398.8900000000002,4.557400000000003,1.0,5.0,1.0
2581,CHEMBL2234843,378.4720000000002,4.212420000000003,1.0,5.0,1.0
2582,CHEMBL2234842,364.44500000000016,3.9040000000000026,1.0,5.0,1.0
2583,CHEMBL2234841,438.52400000000034,4.311300000000004,1.0,7.0,1.0
2584,CHEMBL2234840,408.4980000000003,4.302700000000004,1.0,6.0,1.0
2585,CHEMBL2234839,408.4980000000003,4.302700000000004,1.0,6.0,1.0
2586,CHEMBL2234838,424.4970000000003,3.9212000000000033,1.0,7.0,1.0
2587,CHEMBL2234837,394.4710000000002,3.912600000000003,1.0,6.0,1.0
2588,CHEMBL2234836,410.47000000000025,3.531100000000002,1.0,7.0,1.0
2589,CHEMBL2234835,380.4440000000002,3.522500000000002,1.0,6.0,1.0
2590,CHEMBL2234834,384.5010000000002,4.355600000000004,1.0,6.0,1.0
2591,CHEMBL2234833,379.4600000000002,3.6891000000000025,1.0,6.0,1.0
2592,CHEMBL2234832,379.4600000000002,3.6891000000000025,1.0,6.0,1.0
2593,CHEMBL2234831,354.4060000000002,3.4970000000000026,1.0,6.0,1.0
2594,CHEMBL2234830,370.47400000000016,3.965500000000002,1.0,6.0,1.0
2595,CHEMBL2234829,365.43300000000016,3.299000000000002,1.0,6.0,1.0
2596,CHEMBL2234547,365.43300000000016,3.299000000000002,1.0,6.0,1.0
2597,CHEMBL2234546,394.4710000000002,3.912600000000003,1.0,6.0,1.0
2598,CHEMBL2234545,356.4470000000001,3.575400000000002,1.0,6.0,1.0
2599,CHEMBL2234544,351.4060000000001,2.908900000000001,1.0,6.0,1.0
2600,CHEMBL252378,405.4980000000003,4.641620000000003,1.0,6.0,1.0
2601,CHEMBL253603,391.4710000000002,4.251520000000004,1.0,6.0,1.0
2602,CHEMBL398250,377.4440000000002,3.8614200000000025,1.0,6.0,1.0
2603,CHEMBL253602,375.4720000000002,4.633020000000004,1.0,5.0,1.0
2604,CHEMBL398249,347.4180000000001,3.852820000000002,1.0,5.0,1.0
2605,CHEMBL252781,375.47200000000026,4.631420000000004,1.0,5.0,1.0
2606,CHEMBL2234543,419.5250000000003,5.031720000000004,1.0,6.0,0.0
2607,CHEMBL2234542,389.49900000000025,5.023120000000004,1.0,5.0,0.0
2608,CHEMBL2234541,420.4690000000003,4.541220000000004,1.0,7.0,1.0
2609,CHEMBL2234540,409.91700000000026,5.286420000000004,1.0,5.0,0.0
2610,CHEMBL252578,393.4620000000002,4.772120000000004,1.0,5.0,1.0
2611,CHEMBL252580,435.52400000000034,4.6502200000000045,1.0,7.0,1.0
2612,CHEMBL2234539,405.4980000000003,4.641620000000003,1.0,6.0,1.0
2613,CHEMBL2234538,389.49900000000025,4.941440000000004,1.0,5.0,1.0
2614,CHEMBL400675,406.4420000000002,4.151120000000002,1.0,7.0,1.0
2615,CHEMBL252579,395.8900000000002,4.896320000000004,1.0,5.0,1.0
2616,CHEMBL252380,379.4350000000002,4.3820200000000025,1.0,5.0,1.0
2617,CHEMBL252379,421.4970000000003,4.260120000000003,1.0,7.0,1.0
2618,CHEMBL399040,391.4710000000002,4.251520000000004,1.0,6.0,1.0
2619,CHEMBL404407,376.4600000000002,4.028020000000003,1.0,6.0,1.0
2620,CHEMBL253783,362.43300000000016,3.637920000000003,1.0,6.0,1.0
2621,CHEMBL253782,348.4060000000001,3.2478200000000017,1.0,6.0,1.0
2622,CHEMBL253386,361.44500000000016,4.242920000000003,1.0,5.0,1.0
2623,CHEMBL2297277,422.4770000000001,5.517600000000007,4.0,6.0,0.0
2624,CHEMBL2297278,436.5040000000003,5.820600000000003,3.0,6.0,0.0
2625,CHEMBL28,270.24,2.576800000000001,3.0,5.0,1.0
2626,CHEMBL31574,286.23900000000003,2.282400000000001,4.0,6.0,1.0
2627,CHEMBL164,318237.0,1.6935999999999998,6.0,8.0,0.0
2628,CHEMBL309490,270.24,2.576800000000001,3.0,5.0,1.0
2629,CHEMBL2297279,448.3800000000002,-0.2444999999999996,7.0,11.0,0.0
2630,CHEMBL226335,610.5210000000004,-1.6871000000000005,10.0,16.0,0.0
2631,CHEMBL594229,351.4020000000001,4.077400000000003,0.0,5.0,1.0
2632,CHEMBL2297280,471.5530000000002,5.520600000000005,0.0,6.0,0.0
2633,CHEMBL50,302.23800000000006,1988.0,5.0,7.0,0.0
2634,CHEMBL2314726,436.5080000000002,4.097300000000003,2.0,6.0,1.0
2635,CHEMBL2323356,379.5040000000001,3.490100000000002,1.0,4.0,1.0
2636,CHEMBL2323355,365.477,3.1000000000000014,1.0,4.0,1.0
2637,CHEMBL2323354,395.5030000000001,3.108600000000002,1.0,5.0,1.0
2638,CHEMBL2323353,380.4920000000001,2.3531999999999997,1.0,5.0,1.0
2639,CHEMBL2323352,366.465,1.9630999999999996,1.0,5.0,1.0
2640,CHEMBL2323351,396.4910000000001,1.9717,1.0,6.0,1.0
2641,CHEMBL2332981,717.8699999999999,6.058600000000006,2.0,6.0,0.0
2642,CHEMBL2332540,685.8000000000001,5.044500000000005,2.0,6.0,0.0
2643,CHEMBL2332541,702.2549999999999,5.558800000000005,2.0,6.0,0.0
2644,CHEMBL2332530,681.8370000000003,5.213820000000005,2.0,6.0,0.0
2645,CHEMBL2332531,736.6999999999998,6.2122000000000055,2.0,6.0,0.0
2646,CHEMBL2332532,712.8069999999999,4.813600000000004,2.0,8.0,0.0
2647,CHEMBL2332533,685.8000000000001,5.044500000000005,2.0,6.0,0.0
2648,CHEMBL2332534,702.2549999999999,5.558800000000005,2.0,6.0,0.0
2649,CHEMBL2332542,697.8360000000001,4.914000000000004,2.0,7.0,0.0
2650,CHEMBL2332543,681.8370000000002,5.213820000000005,2.0,6.0,0.0
2651,CHEMBL2332544,667.8100000000002,4.905400000000005,2.0,6.0,0.0
2652,CHEMBL2332545,643.7870000000003,7.593300000000007,1.0,4.0,0.0
2653,CHEMBL2332980,579.6470000000004,5.5651000000000055,1.0,4.0,0.0
2654,CHEMBL2332979,612.5570000000004,6.593700000000006,1.0,4.0,0.0
2655,CHEMBL2332978,571.7210000000002,5.903740000000006,1.0,4.0,0.0
2656,CHEMBL2332977,681.4470000000002,7.900500000000006,1.0,4.0,0.0
2657,CHEMBL2332976,633.6610000000003,5.103300000000005,1.0,8.0,0.0
2658,CHEMBL2332975,579.6470000000004,5.5651000000000055,1.0,4.0,0.0
2659,CHEMBL2332974,612.5570000000002,6.593700000000006,1.0,4.0,0.0
2660,CHEMBL2332550,603.7190000000003,5.304100000000005,1.0,6.0,0.0
2661,CHEMBL2332549,571.7210000000001,5.903740000000006,1.0,4.0,0.0
2662,CHEMBL2332548,543.6670000000003,5.2869000000000055,1.0,4.0,0.0
2663,CHEMBL2332547,429.5190000000002,6.057300000000005,0.0,2.0,0.0
2664,CHEMBL350032,365.3790000000001,4.029100000000003,0.0,2.0,1.0
2665,CHEMBL152675,398.2890000000001,5.057700000000004,0.0,2.0,0.0
2666,CHEMBL454594,357.45300000000015,4.367740000000004,0.0,2.0,1.0
2667,CHEMBL2332546,467.1790000000002,6.364500000000003,0.0,2.0,0.0
2668,CHEMBL2332537,419.3930000000002,3.567300000000002,0.0,6.0,1.0
2669,CHEMBL2332536,365.3790000000001,4.029100000000003,0.0,2.0,1.0
2670,CHEMBL2332535,398.2890000000001,5.057700000000004,0.0,2.0,0.0
2671,CHEMBL2332539,389.45100000000014,3.768100000000002,0.0,4.0,1.0
2672,CHEMBL2332538,357.45300000000015,4.367740000000004,0.0,2.0,1.0
2673,CHEMBL156016,329.39900000000006,3.7509000000000015,0.0,2.0,1.0
2674,CHEMBL2377874,302.74600000000004,3.766200000000002,0.0,6.0,1.0
2675,CHEMBL2377878,298327.0,3.1214000000000013,0.0,7.0,0.0
2676,CHEMBL2377877,298327.0,3.121400000000002,0.0,7.0,0.0
2677,CHEMBL2377876,300.31800000000004,3.1757000000000017,0.0,6.0,1.0
2678,CHEMBL2377875,300.31800000000004,3.175700000000002,0.0,6.0,1.0
2679,CHEMBL2375480,300318.0,3.175700000000002,0.0,6.0,0.0
2680,CHEMBL2377873,302746.0,3.766200000000001,0.0,6.0,0.0
2681,CHEMBL2375483,347197.0,3.875300000000002,0.0,6.0,0.0
2682,CHEMBL2375482,347197.0,3.875300000000002,0.0,6.0,0.0
2683,CHEMBL2375481,298327.0,3.1214000000000013,0.0,7.0,0.0
2684,CHEMBL2380667,664.2050000000002,7.856600000000007,1.0,4.0,0.0
2685,CHEMBL2380677,600.0650000000003,5.828400000000006,1.0,4.0,0.0
2686,CHEMBL2380676,632.9750000000003,6.8570000000000055,1.0,4.0,0.0
2687,CHEMBL2380675,592.1390000000002,6.167040000000006,1.0,4.0,0.0
2688,CHEMBL2380674,701865.0,8.163800000000004,1.0,4.0,0.0
2689,CHEMBL2380673,654.0790000000003,5.366600000000005,1.0,8.0,0.0
2690,CHEMBL2380672,600.0650000000003,5.828400000000006,1.0,4.0,0.0
2691,CHEMBL2380671,632.9750000000003,6.8570000000000055,1.0,4.0,0.0
2692,CHEMBL2380670,624.1370000000003,5.5674000000000055,1.0,6.0,0.0
2693,CHEMBL2380669,592.1390000000001,6.167040000000006,1.0,4.0,0.0
2694,CHEMBL2380668,564.0850000000003,5.550200000000006,1.0,4.0,0.0
2695,CHEMBL2381401,392.45500000000015,2.802100000000001,0.0,6.0,1.0
2696,CHEMBL2386558,412.9460000000001,4.478400000000004,0.0,5.0,1.0
2697,CHEMBL2396914,249317.0,3.6472000000000016,1.0,2.0,0.0
2698,CHEMBL2396913,215.30000000000004,2.941700000000001,1.0,2.0,1.0
2699,CHEMBL2396912,201.273,2.5532000000000004,1.0,2.0,1.0
2700,CHEMBL1429841,210.24000000000004,2.7015,2.0,3.0,1.0
2701,CHEMBL2396911,267.3759999999999,3.943600000000002,2.0,2.0,1.0
2702,CHEMBL2396910,334.4270000000001,3.5290000000000017,2.0,4.0,1.0
2703,CHEMBL2396909,176223.0,0.9334999999999998,3.0,3.0,0.0
2704,CHEMBL2396908,276.34,2.4995000000000003,3.0,4.0,1.0
2705,CHEMBL1572608,246.35800000000003,2.7067000000000005,2.0,3.0,1.0
2706,CHEMBL2396907,251.33300000000003,3.6076000000000015,2.0,2.0,1.0
2707,CHEMBL2396906,191234.0,1.6211999999999998,2.0,3.0,0.0
2708,CHEMBL2396905,203.289,2.799200000000001,1.0,2.0,1.0
2709,CHEMBL2396904,217316.0,2.809600000000001,0.0,3.0,0.0
2710,CHEMBL2396903,203289.0,2.785300000000001,1.0,3.0,0.0
2711,CHEMBL1376358,189262.0,2.7749000000000006,2.0,2.0,0.0
2712,CHEMBL145,180159.0,1.1956,3.0,3.0,0.0
2713,CHEMBL1443379,328.3640000000001,3.384500000000002,0.0,5.0,1.0
2714,CHEMBL2402007,328.3640000000001,3.384500000000002,0.0,5.0,1.0
2715,CHEMBL164660,186.166,2.539200000000001,0.0,3.0,1.0
2716,CHEMBL1079905,306366.0,1.0659999999999998,0.0,7.0,0.0
2717,CHEMBL628,278.31200000000007,0.193,0.0,7.0,1.0
2718,CHEMBL113,194194.0,-1.0293,0.0,6.0,0.0
2719,CHEMBL1424,152113.0,-1.0605000000000004,3.0,3.0,0.0
2720,CHEMBL2409142,242.322,1.8534,2.0,2.0,1.0
2721,CHEMBL448799,256349.0,2.1141,2.0,2.0,0.0
2722,CHEMBL2409141,270.37600000000003,2.2902000000000005,1.0,2.0,1.0
2723,CHEMBL2409140,304.82100000000014,2.651600000000001,1.0,2.0,1.0
2724,CHEMBL2413744,357.84100000000007,3.5943000000000014,1.0,4.0,1.0
2725,CHEMBL2413743,355.8690000000001,4.748000000000003,1.0,3.0,1.0
2726,CHEMBL2413742,341.84200000000004,4.3579000000000025,1.0,3.0,1.0
2727,CHEMBL2413741,371.9120000000001,5.380900000000005,1.0,3.0,0.0
2728,CHEMBL2413740,343858.0,4.603900000000003,1.0,3.0,0.0
2729,CHEMBL2413739,315804.0,3.8237000000000014,1.0,3.0,0.0
2730,CHEMBL2413738,244.68100000000004,3.588900000000001,2.0,2.0,1.0
2731,CHEMBL2413737,337.42300000000006,3.2493200000000018,1.0,4.0,1.0
2732,CHEMBL2413736,335451.0,4.403020000000003,1.0,3.0,0.0
2733,CHEMBL2413735,321424.0,4.012920000000003,1.0,3.0,0.0
2734,CHEMBL2413734,323.44,4.258920000000003,1.0,3.0,1.0
2735,CHEMBL2413733,295386.0,3.478720000000002,1.0,3.0,0.0
2736,CHEMBL2413732,224.26300000000003,3.243920000000001,2.0,2.0,1.0
2737,CHEMBL2413561,323.396,2.940900000000001,1.0,4.0,1.0
2738,CHEMBL2413560,321.4239999999999,4.094600000000003,1.0,3.0,1.0
2739,CHEMBL2413559,307.39699999999993,3.704500000000002,1.0,3.0,1.0
2740,CHEMBL2413558,337.46700000000004,4.727500000000004,1.0,3.0,1.0
2741,CHEMBL2413745,309413.0,3.9505000000000026,1.0,3.0,0.0
2742,CHEMBL2413746,281359.0,3.170300000000001,1.0,3.0,0.0
2743,CHEMBL377740,210.23600000000005,2.9355,2.0,2.0,1.0
2744,CHEMBL2419690,505.6700000000004,4.977960000000005,2.0,7.0,0.0
2745,CHEMBL2419689,637.8760000000003,7.920360000000009,2.0,7.0,0.0
2746,CHEMBL2419688,407.94900000000007,4.972760000000005,1.0,5.0,1.0
2747,CHEMBL2419687,393922.0,4.582660000000004,1.0,5.0,0.0
2748,CHEMBL2419686,379.8950000000001,4.192560000000004,1.0,5.0,1.0
2749,CHEMBL2419685,351.8410000000001,3.5548600000000024,1.0,5.0,1.0
2750,CHEMBL2419684,484.0470000000002,6.639760000000007,1.0,5.0,0.0
2751,CHEMBL2419683,470.02000000000015,6.249660000000007,1.0,5.0,0.0
2752,CHEMBL2419682,455.99300000000017,5.859560000000005,1.0,5.0,0.0
2753,CHEMBL2419681,427.9390000000002,5.221860000000005,1.0,5.0,0.0
2754,CHEMBL2425415,351.41300000000007,-0.0990000000000008,5.0,6.0,0.0
2755,CHEMBL2425414,389.3840000000001,0.9112000000000002,5.0,5.0,0.0
2756,CHEMBL2425413,373.316,0.7462999999999995,5.0,5.0,0.0
2757,CHEMBL2425412,400.2830000000001,0.6549,5.0,5.0,0.0
2758,CHEMBL2425410,355.8320000000001,0.5458000000000001,5.0,5.0,0.0
2759,CHEMBL2425409,339.3770000000001,0.0314999999999996,5.0,5.0,0.0
2760,CHEMBL2425408,321.3870000000001,-0.1075999999999999,5.0,5.0,0.0
2761,CHEMBL2425407,305319.0,-0.2724999999999995,5.0,5.0,0.0
2762,CHEMBL2425418,229221.0,-2.4259000000000004,5.0,5.0,0.0
2763,CHEMBL2425417,197.15,-1.6275999999999993,3.0,4.0,1.0
2764,CHEMBL2441695,332.297,1.9255,0.0,2.0,1.0
2765,CHEMBL2441694,149069.0,0.0514000000000002,0.0,3.0,0.0
2766,CHEMBL2441693,149.17299999999997,0.3913799999999999,0.0,2.0,1.0
2767,CHEMBL2441692,149.17299999999997,0.3913799999999999,0.0,2.0,1.0
2768,CHEMBL2441691,149.17299999999997,0.3913799999999999,0.0,2.0,1.0
2769,CHEMBL2441690,169.16,0.4278999999999998,0.0,3.0,1.0
2770,CHEMBL2441689,192.16,1.5385,0.0,1.0,1.0
2771,CHEMBL2441688,192.16,1.5385,0.0,1.0,1.0
2772,CHEMBL2441687,142153.0,0.6588,0.0,1.0,0.0
2773,CHEMBL2441686,142153.0,0.6588,0.0,1.0,0.0
2774,CHEMBL2441685,124.16299999999998,0.5196999999999999,0.0,1.0,1.0
2775,CHEMBL2441684,390.40600000000006,3.925020000000004,0.0,4.0,1.0
2776,CHEMBL2440134,376.3790000000001,3.5349200000000023,0.0,4.0,1.0
2777,CHEMBL2441683,362.3520000000001,3.144820000000002,0.0,4.0,1.0
2778,CHEMBL2441682,422.4230000000002,4.665620000000004,0.0,4.0,1.0
2779,CHEMBL2441681,408.3960000000001,4.275520000000004,0.0,4.0,1.0
2780,CHEMBL2441680,394.36900000000014,3.8854200000000025,0.0,4.0,1.0
2781,CHEMBL2441679,424.3850000000001,4.186900000000003,0.0,2.0,1.0
2782,CHEMBL2441678,396.3310000000001,3.4067000000000016,0.0,2.0,1.0
2783,CHEMBL2441677,264.26699999999994,2.1641,1.0,2.0,1.0
2784,CHEMBL2441676,412.5500000000002,4.4752000000000045,0.0,4.0,1.0
2785,CHEMBL2441675,398.52300000000014,4.085100000000003,0.0,4.0,1.0
2786,CHEMBL2441674,384.4960000000001,3.695000000000002,0.0,4.0,1.0
2787,CHEMBL2441673,428.6170000000002,4.232800000000004,0.0,3.0,1.0
2788,CHEMBL2441672,414.59000000000015,3.8427000000000033,0.0,3.0,1.0
2789,CHEMBL2441671,400.5630000000001,3.452600000000002,0.0,3.0,1.0
2790,CHEMBL2441670,386.5360000000001,3.0625000000000018,0.0,3.0,1.0
2791,CHEMBL2441669,358.52600000000007,3.478600000000002,0.0,2.0,1.0
2792,CHEMBL2441668,344499.0,3.0885000000000016,0.0,2.0,0.0
2793,CHEMBL2441667,330.47200000000004,2.698400000000001,0.0,2.0,1.0
2794,CHEMBL2441666,316445.0,2.3083,0.0,2.0,0.0
2795,CHEMBL2441665,274.36400000000003,1138.0,0.0,2.0,0.0
2796,CHEMBL3087683,513.6130000000002,4.6349000000000045,3.0,5.0,0.0
2797,CHEMBL3087682,704.8180000000001,6.317400000000007,4.0,6.0,0.0
2798,CHEMBL3087681,788.9800000000005,8.658000000000005,4.0,6.0,0.0
2799,CHEMBL3087680,819.0100000000003,6.276800000000009,6.0,8.0,0.0
2800,CHEMBL3087679,819.0100000000003,6.276800000000009,6.0,8.0,0.0
2801,CHEMBL3087677,1046.0659999999998,6.769840000000008,6.0,14.0,0.0
2802,CHEMBL3087676,922.7859999999996,7.643400000000007,8.0,10.0,0.0
2803,CHEMBL3087675,1043.3160000000005,7.64620000000001,6.0,10.0,0.0
2804,CHEMBL3087674,743.0500000000002,5.061600000000009,6.0,8.0,0.0
2805,CHEMBL3085881,360.527,2.4712,0.0,6.0,1.0
2806,CHEMBL430403,378.4720000000002,4.212420000000003,1.0,5.0,1.0
2807,CHEMBL398628,394.4710000000002,3.912600000000003,1.0,6.0,1.0
2808,CHEMBL3086279,475.44700000000034,2.587600000000001,0.0,5.0,1.0
2809,CHEMBL3086278,487.5020000000003,4.1582000000000034,0.0,5.0,1.0
2810,CHEMBL3086277,473.47500000000025,3.768100000000003,0.0,5.0,1.0
2811,CHEMBL3086276,459.44800000000026,3.378000000000002,0.0,5.0,1.0
2812,CHEMBL3093180,550.6740000000004,7.962700000000008,1.0,5.0,0.0
2813,CHEMBL3093175,590.7640000000004,8.612400000000004,1.0,6.0,0.0
2814,CHEMBL3093174,562.7100000000004,7.832200000000007,1.0,6.0,0.0
2815,CHEMBL3093173,548.6830000000003,7.442100000000007,1.0,6.0,0.0
2816,CHEMBL3093791,538.5500000000003,5.175200000000005,1.0,6.0,0.0
2817,CHEMBL3093787,478.49800000000033,5.158000000000004,1.0,4.0,0.0
2818,CHEMBL3093804,376588.0,6.016000000000007,0.0,0.0,0.0
2819,CHEMBL3093803,362.561,5.625900000000006,0.0,0.0,0.0
2820,CHEMBL3093802,348.53400000000005,5.235800000000006,0.0,0.0,0.0
2821,CHEMBL3093801,334507.0,4.845700000000005,0.0,0.0,0.0
2822,CHEMBL3093800,320.48,4.455600000000004,0.0,0.0,1.0
2823,CHEMBL3093799,306.45300000000003,4.065500000000004,0.0,0.0,1.0
2824,CHEMBL3093798,362.561,5.625900000000006,0.0,0.0,0.0
2825,CHEMBL3093797,348534.0,5.235800000000006,0.0,0.0,0.0
2826,CHEMBL3093796,334507.0,4.845700000000005,0.0,0.0,0.0
2827,CHEMBL3093795,320.48,4.455600000000004,0.0,0.0,1.0
2828,CHEMBL3093794,306.45300000000003,4.065500000000004,0.0,0.0,1.0
2829,CHEMBL187266,294.35,4.247920000000003,0.0,3.0,1.0
2830,CHEMBL363535,276291.0,4.095640000000003,0.0,3.0,0.0
2831,CHEMBL227075,278307.0,3.2910200000000023,0.0,3.0,0.0
2832,CHEMBL3099500,1151.4229999999998,8.88370000000001,7.0,13.0,0.0
2833,CHEMBL51085,274181.0,2.0477,0.0,2.0,0.0
2834,CHEMBL3115026,489.4740000000005,3.709800000000002,0.0,6.0,1.0
2835,CHEMBL3112614,475.4470000000004,3.319700000000002,0.0,6.0,1.0
2836,CHEMBL3115025,461.4200000000004,2.929600000000001,0.0,6.0,1.0
2837,CHEMBL3115024,445.42100000000033,3.093300000000002,0.0,5.0,1.0
